REALINC,WRKSTAT,WRKSLF,WRKGOVT,OCC10,PRESTG10,PRESTG105PLUS,MARITAL,PAWRKSLF,SIBS,CHILDS,AGE,EDUC,MAEDUC,DEGREE,MADEG,SEX,RACE,RES16,REG16,MOBILE16,FAMILY16,MAWRKGRW,INCOM16,BORN,PARBORN,GRANBORN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,EARNRS,REGION,SRCBELT,SIZE,PARTYID,PRES16,POLVIEWS,NATROAD,CAPPUN,COURTS,RELIG,FUND,ATTEND,RELITEN,POSTLIFE,PRAY,RELIG16,FUND16,BIBLE,HAPPY,WEEKSWRK,CLASS,PHONE,TVHOURS,GOD,REBORN,SAVESOUL,RELPERSN,SPRTPRSN
47300,4,2,2,6355,49,54,1,2,1,0,63,12,12,1,1,1,1,3,9,1,1,1,3,1,0,0,2,0,0,0,1,2,9,3,23,0,0,1,1,2,3,4,3,0,4,0,6,4,3,3,2,14,3,3,2.898961068615139,2,2,2,4,4
31927.5,1,2,2,800,60,85,5,0,1,0,45,14,12,2,1,2,2,4,9,2,5,1,4,1,0,0,2,0,0,0,1,2,9,3,23,0,0,5,2,1,2,1,1,7,3,1,2,1,1,1,2,45,2,6,2,6,1,1,2,2
66220,1,2,2,6230,44,49,5,2,1,0,21,12,12,1,1,1,3,3,9,1,1,1,3,1,1,4,4,0,0,1,1,3,9,3,23,0,0,2,2,1,2,2,2,3,2,0,2,2,2,2,2,46,2,6,2.898961068615139,5,2,2,2,2
13007.5,2,2,1,2320,64,91,5,2,2,0,43,20,18,4,3,2,1,3,9,2,1,1,2,1,2,2,1,0,0,0,1,1,9,2,946,3,0,2,1,2,2,4,3,2,4,2,6,2,2,3,2,27,3,6,0,2,2,2,4,4
26015,2,2,0,1640,45,64,5,2,5,0,22,11,12,0,1,1,1,6,9,1,1,1,3,1,0,2,4,0,0,0,1,3,9,2,946,2,0,2,2,2,2,2,2,3,2,2,5,2,2,3,2,4,2,3,5,4,2,2,4,3
31927.5,2,2,2,4130,16,5,1,2,6,1,33,12,0,1,0,2,3,3,9,1,1,1,3,1,8,4,4,0,1,0,1,3,9,2,946,4,0,5,3,1,2,11,2,7,2,1,2,1,1,1,2,3,2,6,5,5,1,1,2,2
39022.5,1,2,1,2310,61,85,5,2,2,1,42,17,16,3,3,2,1,4,9,1,1,1,4,1,0,0,2,0,1,0,1,1,9,2,946,1,0,3,2,2,3,2,2,5,2,1,1,2,2,2,2,52,3,6,2.898961068615139,5,2,2,3,1
47300,5,2,2,8740,39,38,1,2,8,1,71,14,8,1,0,2,1,5,9,2,8,2,2,1,0,0,2,0,0,0,1,0,9,4,49,3,0,4,1,1,2,1,1,0,2,1,2,1,1,2,2,0,3,3,3,5,2,1,1,1
134817.4399,1,1,2,3060,80,95,1,1,1,1,44,20,12,4,1,1,1,5,9,2,1,2,5,1,0,0,5,0,1,1,1,1,9,4,49,2,0,3,1,2,2,2,2,4,2,2,6,2,2,3,1,52,4,3,2.898961068615139,1,2,2,3,3
47300,1,2,1,5360,36,30,1,2,4,0,30,16,12,3,1,2,1,5,9,3,2,2,3,1,0,0,2,0,0,0,1,2,9,4,49,3,0,2,2,1,3,4,3,0,4,2,6,4,3,3,1,52,2,2,2.898961068615139,2,2,2,4,4
47300,5,1,2,2830,51,69,3,2,1,1,69,16,18,3,4,1,1,6,2,3,1,1,4,1,8,4,2,0,0,0,1,1,9,5,11,0,0,2,2,1,2,4,3,0,4,1,6,3,3,3,2,6,4,3,2,1,2,2,4,2
134817.4399,5,2,1,2200,74,94,1,0,4,1,70,16,16,4,4,1,1,3,3,3,5,1,2,1,1,0,2,0,0,0,1,2,9,5,11,1,0,1,1,1,3,4,3,0,4,2,6,1,3,3,2,3,3,3,1,1,2,2,4,4
31927.5,2,2,2,4110,31,16,3,2,3,1,64,16,12,3,1,2,1,3,9,2,1,1,4,1,0,3,1,0,0,0,1,1,9,5,11,6,0,5,2,1,3,2,2,1,2,1,2,2,2,2,2,40,3,3,2.898961068615139,5,2,2,3,1
10051.25,5,2,2,3320,59,79,3,2,2,1,76,18,16,4,3,2,1,3,4,3,1,1,4,1,0,1,1,0,0,0,1,0,9,5,11,0,0,2,1,1,1,4,3,0,4,0,2,1,2,3,2,0,3,3,3,4,2,2,4,3
31927.5,7,1,2,2860,56,76,1,2,0,1,38,16,12,3,1,2,3,6,0,3,3,1,3,2,8,4,2,0,0,0,1,2,7,1,260,4,0,6,2,1,2,2,2,6,1,2,2,2,2,1,2,48,2,6,2.898961068615139,6,2,1,2,2
26015,1,2,2,110,60,83,3,1,2,1,43,10,8,1,0,2,1,2,0,3,1,2,3,2,8,4,2,0,0,0,1,2,7,1,260,5,0,5,2,2,3,1,3,5,1,1,1,1,2,2,2,52,3,6,2,5,2,1,2,1
31927.5,7,2,1,9820,48,52,1,2,1,0,49,14,14,1,1,2,1,4,7,1,1,1,3,1,0,0,2,0,0,0,1,1,7,1,260,6,0,2,1,1,2,1,3,7,1,1,1,1,3,2,1,0,3,6,2.898961068615139,6,1,1,1,1
26015,5,2,2,1860,66,86,1,2,2,1,68,13,8,1,0,2,1,6,4,3,1,2,3,1,0,0,2,0,0,0,1,2,7,3,39,4,0,6,2,1,2,1,2,8,1,1,1,1,1,2,1,52,3,3,2.898961068615139,6,1,1,1,1
39022.5,1,2,1,1550,50,63,1,2,3,1,53,12,13,1,1,1,1,6,7,1,1,1,3,1,0,0,4,0,0,1,1,2,7,3,39,5,0,6,1,1,3,1,1,1,2,1,3,1,1,2,2,52,2,3,3,6,1,1,3,2
21285,5,2,2,20,50,65,3,1,1,1,74,14,16,1,3,2,1,6,8,3,1,2,4,1,0,2,1,0,0,0,1,0,7,1,1198,6,0,6,2,1,3,1,3,7,1,1,1,1,3,2,1,0,3,3,4,6,1,1,1,1
7686.25,2,2,2,2040,66,86,3,2,5,1,56,14,9,1,1,1,2,6,7,1,1,1,1,1,0,0,1,0,0,0,1,1,7,1,1198,7,0,2,1,1,2,1,2,7,1,1,1,1,2,1,1,52,4,6,6,6,1,1,2,1
4257,5,2,2,3600,48,50,3,0,11,1,65,14,11,1,1,2,2,3,7,1,5,1,2,1,0,0,1,0,0,0,1,1,7,1,1198,3,0,5,1,2,2,4,3,7,4,1,1,1,1,1,1,0,2,3,4,6,1,1,1,1
21285,1,2,1,4020,33,24,5,2,5,1,55,12,12,1,1,2,2,6,7,1,1,2,2,1,0,0,1,0,0,0,1,1,7,1,1198,3,0,4,3,2,2,4,3,0,4,1,1,1,1,1,2,52,2,1,5,6,2,2,4,4
21285,1,2,2,1560,34,25,1,2,5,1,54,14,10,1,0,1,3,5,7,1,1,1,2,1,0,0,2,0,0,0,1,2,7,1,1198,6,0,6,1,1,1,1,2,8,1,1,1,1,1,1,2,52,2,6,2.898961068615139,6,1,1,4,1
5321.25,7,2,2,4040,32,21,5,2,8,1,75,11,12,1,1,1,2,6,7,1,1,1,2,1,0,0,1,0,0,0,1,0,7,1,1198,0,0,5,1,2,2,1,1,5,2,1,3,1,1,1,1,0,1,6,4,6,1,2,3,2
15372.5,5,2,2,4800,38,36,3,2,3,1,53,16,14,3,2,2,2,5,0,3,1,2,3,1,0,0,3,0,0,1,1,1,7,1,1198,0,0,2,2,1,1,1,1,3,2,1,2,1,1,2,2,0,3,6,6,6,1,1,2,1
21285,1,2,2,3600,48,50,1,2,9,1,45,15,12,2,1,2,2,6,0,3,1,1,2,2,8,4,2,0,0,0,1,2,7,3,117,0,0,5,3,1,2,2,2,5,2,1,1,2,2,2,1,52,2,4,2,3,2,1,2,2
21285,1,2,2,5110,40,38,3,2,2,1,71,12,8,1,0,2,1,1,2,3,3,1,3,1,0,0,1,0,0,0,1,1,7,3,117,4,0,4,2,1,2,1,3,2,2,1,2,1,3,2,2,52,3,6,2,5,2,2,2,2
17737.5,1,1,2,5510,29,18,3,0,1,1,58,12,10,1,1,2,1,3,8,3,5,1,2,1,0,2,2,0,0,0,1,2,7,5,11,0,0,3,2,1,3,1,1,0,3,0,2,1,1,2,1,52,3,6,1,6,2,2,1,1
47300,1,2,2,136,53,73,1,2,4,0,54,16,12,3,1,2,1,5,7,2,1,1,4,1,0,0,2,0,0,0,1,1,7,5,11,4,0,5,2,1,2,1,3,0,2,1,2,1,3,2,2,44,2,6,2,6,1,2,2,1
66220,1,2,2,6840,40,42,3,2,5,1,47,12,14,1,1,1,2,1,7,3,1,1,2,1,0,0,1,0,0,0,1,1,7,1,741,0,0,7,3,2,2,1,1,2,1,1,1,1,2,1,2,52,3,6,2.898961068615139,6,2,1,2,1
47300,1,2,1,3850,60,78,1,2,2,1,47,16,16,3,3,1,1,3,7,1,1,1,4,1,0,0,2,0,0,0,1,2,7,1,741,5,0,6,2,1,2,1,1,7,2,1,3,1,1,2,1,52,3,6,1,5,1,2,2,2
39022.5,1,1,2,4710,48,58,1,0,5,1,33,14,16,2,3,1,1,6,9,3,5,1,2,1,0,0,4,0,0,0,1,3,7,1,741,2,0,1,3,1,1,4,3,0,4,1,2,4,3,3,1,52,3,6,2,5,2,2,3,2
31927.5,6,2,2,310,39,40,5,2,5,1,40,17,16,3,3,2,1,3,8,3,1,1,3,1,0,0,2,0,0,0,1,1,7,1,741,1,0,4,3,1,2,1,2,3,2,1,2,1,2,2,2,0,2,6,2.898961068615139,6,1,1,3,2
7686.25,1,2,1,4020,33,24,3,2,2,1,42,15,12,1,1,2,2,6,7,1,8,1,3,1,1,2,1,0,0,0,1,1,7,1,741,1,0,4,1,2,2,1,1,8,2,1,1,1,1,1,2,47,2,6,5,6,1,1,2,2
31927.5,5,2,2,4700,38,39,1,1,1,1,66,15,12,1,1,1,1,3,8,3,1,1,3,1,0,0,2,0,0,0,1,0,7,3,4,6,0,7,1,1,2,1,1,3,3,1,1,1,1,1,2,0,3,3,3,6,1,1,1,2
39022.5,3,2,1,2320,64,91,1,2,1,1,55,16,13,3,1,2,1,3,7,1,1,1,3,1,0,0,2,0,0,0,1,2,7,3,4,3,0,4,2,1,3,1,3,5,1,1,2,1,3,2,1,36,3,3,3,6,2,2,2,1
134817.4399,2,2,2,4510,36,27,5,2,1,0,18,12,12,1,1,2,1,5,7,1,1,1,3,1,0,0,3,0,0,0,1,3,7,3,4,4,0,5,2,1,2,1,1,3,1,1,3,1,1,2,2,50,3,6,1,6,2,1,1,2
2128.5,5,2,2,5240,31,20,2,0,10,1,76,14,13,2,1,2,1,3,3,3,0,1,2,1,1,2,3,0,0,0,1,1,7,5,5,3,0,4,2,1,2,1,1,8,1,1,1,1,1,1,2,0,2,6,2,6,1,1,1,1
31927.5,5,2,2,4760,31,18,3,2,3,1,66,16,11,3,0,1,2,2,7,1,1,1,3,1,0,0,2,0,0,0,1,0,7,5,5,0,0,2,2,2,1,2,2,5,1,1,2,2,2,3,2,0,3,3,6,6,1,1,1,1
26015,1,2,2,5700,47,55,1,2,2,1,62,15,14,2,1,2,1,5,7,3,1,1,3,1,0,0,2,0,0,0,1,2,7,5,5,6,0,6,1,1,3,1,1,8,1,1,1,1,1,1,1,52,2,3,2.898961068615139,6,1,1,1,1
11233.75,7,2,2,8320,32,22,2,2,4,1,70,12,12,1,1,2,2,2,7,1,1,2,2,1,0,0,3,0,0,1,1,1,7,5,5,2,0,6,3,2,3,1,1,8,1,1,1,1,1,1,2,0,1,3,4,6,1,1,1,1
31927.5,1,2,1,9120,35,27,1,2,5,1,53,14,12,1,1,2,2,6,7,2,1,1,4,1,0,0,2,0,0,0,1,2,7,5,5,0,0,4,1,2,2,1,1,5,1,1,1,1,1,1,1,52,2,6,1,6,1,1,2,1
31927.5,2,2,2,7800,45,49,2,2,3,0,66,16,12,3,1,1,1,2,2,3,1,1,2,1,0,0,1,0,0,0,1,1,5,3,61,1,0,1,1,1,3,4,3,0,4,1,2,1,1,2,2,50,2,3,2.898961068615139,3,2,2,3,2
66220,1,2,2,4020,33,24,5,1,2,1,30,12,16,1,3,1,2,4,5,1,1,1,3,1,0,0,4,0,0,0,1,4,5,3,61,2,0,4,2,2,1,4,3,0,4,1,6,4,3,3,2,52,2,6,1,3,2,2,4,2
11233.75,5,2,2,3600,48,50,5,1,2,0,71,14,8,1,0,2,1,5,2,3,1,1,4,1,1,4,1,0,0,0,1,0,5,3,61,6,0,6,1,1,2,2,2,4,1,1,2,2,2,1,3,0,3,3,3,6,2,2,2,2
66220,5,2,1,800,60,85,2,2,3,1,80,18,9,4,0,2,1,3,5,1,1,2,2,1,8,4,3,0,0,0,1,2,5,3,61,0,0,4,1,1,2,2,2,7,1,2,3,2,2,2,2,52,1,6,2,5,2,2,2,2
47300,5,2,1,2330,61,83,1,0,2,1,74,17,12,3,1,2,1,3,2,3,5,1,1,1,0,2,2,0,0,0,1,0,5,3,61,6,0,5,1,1,2,2,2,3,2,1,1,1,3,2,2,0,3,3,4,5,2,2,4,2
134817.4399,1,1,0,710,51,72,1,1,2,1,57,16,12,3,1,1,1,6,2,2,1,2,3,1,0,1,2,0,0,0,1,3,2,3,29,4,0,6,2,2,2,2,2,7,1,1,2,2,2,2,2,52,3,2,1,6,1,1,1,1
26015,1,1,2,7150,40,37,3,1,4,1,47,13,13,1,1,1,1,4,2,1,1,1,4,1,0,0,1,0,0,0,1,2,2,3,29,7,0,3,1,1,3,4,3,0,4,1,6,1,3,3,1,52,2,6,1,1,2,2,4,3
56760,7,2,2,3210,42,46,1,2,6,1,55,12,15,1,1,2,1,3,2,3,1,1,4,1,0,1,4,0,0,1,1,1,2,3,29,3,0,4,1,2,3,1,1,3,2,1,2,2,2,2,2,0,3,3,3,6,1,2,3,1
47300,1,2,2,840,58,83,1,2,2,0,29,16,16,3,3,1,3,6,2,2,1,1,3,2,8,4,4,0,0,0,1,1,2,3,29,1,0,4,3,1,2,2,2,5,1,1,2,2,2,2,2,45,3,6,5,5,2,2,2,3
134817.4399,1,2,2,1740,65,88,1,1,1,1,36,16,16,3,3,1,1,4,5,3,1,1,3,1,1,2,3,1,0,0,1,3,2,3,29,0,0,2,1,1,1,2,2,0,2,2,6,2,2,3,1,52,4,6,1,2,2,2,4,4
134817.4399,1,2,2,40,57,78,1,2,3,1,44,16,12,3,1,2,1,5,2,1,1,1,4,1,2,2,6,0,1,0,1,2,2,3,10,6,0,6,1,2,3,2,2,7,3,1,2,2,2,1,2,52,4,3,3,6,2,2,1,2
66220,1,2,2,800,60,85,1,1,5,1,64,16,12,3,1,1,1,2,2,3,1,2,1,1,0,0,2,0,0,0,1,2,2,3,10,1,0,4,1,2,2,2,2,5,1,1,3,2,2,2,1,52,3,3,2,5,2,2,2,2
134817.4399,5,2,2,5000,46,54,1,2,4,1,71,12,8,1,0,2,1,5,2,3,1,2,4,1,0,0,2,0,0,0,1,1,2,3,10,6,0,6,2,1,2,1,3,0,2,1,2,1,3,2,2,0,4,3,3,5,2,2,3,4
10051.25,1,2,2,4530,29,18,2,2,2,1,70,12,11,1,0,2,1,5,2,1,1,1,1,1,0,0,1,0,0,0,1,1,2,3,8,1,0,4,2,2,1,2,2,7,1,1,2,1,1,1,3,52,2,3,2.898961068615139,6,2,1,2,1
47300,6,2,2,5700,47,55,5,0,1,0,21,14,17,1,3,2,1,6,2,1,7,1,3,1,0,3,2,0,0,0,1,1,2,1,1526,0,0,2,1,1,2,3,3,0,3,2,6,3,3,3,2,36,2,3,2.898961068615139,3,2,2,4,3
21285,1,2,2,5700,47,55,5,2,0,0,41,13,16,1,3,1,1,5,2,3,1,1,3,1,0,0,2,0,0,0,1,1,2,1,1526,0,0,1,1,2,1,1,3,2,2,2,6,1,3,3,1,52,3,6,2.898961068615139,2,2,2,4,3
26015,1,2,2,2000,51,64,5,2,1,0,35,18,18,4,4,1,1,3,2,3,1,1,4,1,0,0,1,0,0,0,1,1,2,1,1526,1,0,2,1,2,1,3,3,4,3,1,5,3,3,3,2,52,3,6,5,5,2,2,3,3
3074.5,2,2,2,4220,24,15,5,2,5,0,30,13,12,1,1,1,1,5,2,2,0,2,2,1,0,0,1,0,0,0,1,1,2,1,1526,6,0,5,2,2,3,1,2,7,1,1,5,1,1,1,2,24,1,6,2.898961068615139,6,1,1,2,2
946,4,2,2,5400,38,29,3,2,8,1,55,13,11,1,0,2,2,4,2,1,1,2,2,1,0,0,1,0,0,0,1,0,2,1,1526,0,0,4,1,2,2,1,1,5,1,1,1,1,1,1,2,0,1,6,6,6,1,1,2,1
5321.25,4,2,2,2300,53,68,5,2,1,1,26,14,16,2,3,2,2,6,2,1,1,1,3,1,0,0,2,1,0,0,1,1,2,1,1526,2,0,4,1,1,3,4,3,0,4,1,1,4,3,3,3,52,2,6,2.898961068615139,6,2,2,4,1
26015,2,2,2,4110,31,16,1,2,3,1,42,16,16,3,3,2,1,4,2,1,1,1,3,1,0,2,3,0,1,0,1,2,2,3,15,0,0,2,1,1,2,4,3,0,4,1,1,2,2,2,1,12,2,6,3,6,2,2,3,1
4257,1,2,2,5410,33,23,5,2,4,1,50,13,14,1,1,2,1,3,2,3,1,1,4,1,0,0,1,0,0,0,1,1,2,3,15,1,0,4,2,1,1,2,2,2,2,1,1,2,2,2,2,20,2,6,4,6,1,1,2,1
47300,7,2,2,4600,35,28,1,2,7,1,48,8,5,0,0,2,1,3,0,3,1,1,1,2,8,4,5,0,1,1,1,1,2,3,15,3,0,7,3,2,2,1,1,8,1,2,2,1,1,1,2,0,3,3,1,6,2,1,1,1
134817.4399,1,2,2,50,53,73,1,2,3,1,53,14,12,1,1,1,1,5,2,3,1,1,3,1,0,0,2,0,0,0,1,2,2,3,15,5,0,4,2,1,2,2,2,3,1,2,3,2,2,2,2,52,3,3,3,5,2,2,2,2
946,7,2,2,4040,32,21,1,2,3,1,31,13,12,1,1,2,1,6,2,3,1,1,4,1,0,0,5,1,1,0,1,1,2,3,15,6,0,5,3,2,1,2,2,3,2,1,2,2,2,2,3,0,1,3,4,6,2,2,2,1
26015,1,2,2,3600,48,50,1,0,8,1,46,12,16,1,3,2,2,1,2,2,5,1,3,1,0,0,1,0,0,0,1,1,2,3,19,0,0,4,1,2,2,11,2,7,1,1,1,11,2,1,1,52,2,6,2.898961068615139,6,1,1,1,1
15372.5,7,2,2,5160,39,29,5,2,0,1,25,13,13,1,1,2,2,3,2,1,8,1,3,1,0,0,2,0,1,0,1,1,2,3,19,1,0,4,1,2,3,1,1,5,3,1,1,1,1,2,3,40,2,6,3,6,1,2,2,4
47300,1,2,2,9130,35,29,1,2,5,1,61,12,10,1,0,1,3,2,2,1,1,2,3,1,8,4,2,0,0,0,1,2,2,5,61,5,0,6,1,1,2,1,2,3,3,1,5,2,2,2,2,52,2,3,1,6,1,1,3,3
47300,1,2,2,9130,35,29,3,1,17,1,51,12,10,1,0,1,3,3,2,1,1,2,3,1,0,0,1,0,0,0,1,1,2,5,61,3,0,2,1,1,2,2,2,0,2,1,6,2,2,3,1,52,2,6,2.898961068615139,6,2,2,2,2
134817.4399,4,2,2,6355,49,54,1,2,10,1,57,15,14,1,2,1,1,3,2,3,1,1,1,1,0,4,2,0,0,0,1,2,2,5,61,2,0,4,1,1,2,11,2,2,2,1,2,2,2,1,2,21,2,1,3,6,2,1,2,2
6503.75,1,2,2,5840,38,34,5,2,5,1,24,13,12,1,1,2,2,4,7,2,3,1,4,1,0,0,4,1,0,0,1,1,7,1,2099,3,0,5,2,2,1,4,3,0,4,2,2,11,2,1,2,52,3,6,5,6,1,1,3,4
26015,2,2,1,5000,46,54,1,2,6,1,61,12,11,1,0,2,2,6,7,1,1,2,2,1,0,0,2,0,0,0,1,2,7,1,2099,2,0,2,1,1,1,4,3,0,4,1,1,1,3,2,2,26,3,3,5,3,2,2,3,1
15372.5,1,2,2,5120,45,48,2,2,5,1,62,12,15,1,1,2,2,3,7,3,1,1,3,1,0,0,1,0,0,0,1,1,7,1,2099,1,0,5,3,2,2,1,2,8,1,1,1,1,1,1,3,52,2,6,2.898961068615139,6,1,1,4,2
21285,1,2,0,4700,38,39,5,0,2,1,24,12,12,1,1,2,1,6,7,1,5,1,1,1,0,0,3,1,0,0,1,2,7,5,3,3,0,3,1,1,3,2,2,3,2,1,3,4,3,1,2,50,2,6,7,3,2,2,3,4
15372.5,7,2,2,5110,40,38,5,0,1,1,33,16,12,1,1,2,2,6,7,2,5,1,3,1,0,0,3,0,1,1,1,0,7,5,3,2,0,4,2,2,1,4,3,2,4,1,2,1,1,3,2,0,1,6,6,6,2,2,4,1
4257,1,2,2,4020,33,24,1,1,10,1,27,12,4,1,0,2,2,3,7,1,8,2,2,1,0,0,6,1,1,0,1,2,7,5,3,1,0,4,3,2,2,1,1,6,1,1,2,1,1,3,1,52,2,6,2.898961068615139,6,1,1,1,1
31927.5,1,1,2,2750,51,66,5,2,1,1,36,16,14,3,1,1,1,5,7,1,1,1,4,1,0,2,3,1,0,0,1,1,7,3,563,4,0,5,1,1,1,4,3,0,4,0,6,1,1,3,1,52,3,6,2,2,2,2,4,3
31927.5,1,2,2,2160,44,49,3,2,3,1,59,12,12,1,1,2,1,4,7,1,1,1,3,1,0,0,1,0,0,0,1,1,7,3,563,3,0,5,1,1,2,2,2,4,2,1,2,2,2,2,2,52,3,3,2.898961068615139,5,2,2,2,1
2601.5,1,2,2,4840,43,51,5,0,4,1,41,12,12,1,1,1,1,3,7,2,7,1,3,1,0,0,2,0,1,0,1,1,7,3,563,5,0,7,2,1,3,2,2,5,1,1,1,2,2,1,2,50,2,6,2.898961068615139,6,2,2,2,2
47300,1,2,2,120,53,65,1,2,0,1,36,18,16,4,3,2,2,4,4,3,1,1,3,1,0,0,5,1,0,1,1,3,7,3,563,0,0,6,3,2,1,1,2,2,1,1,1,1,1,1,2,52,3,6,3,6,1,1,2,2
17737.5,1,2,2,4220,24,15,1,1,6,1,40,9,6,1,0,1,1,3,0,3,1,2,3,2,8,4,6,1,1,0,1,1,7,1,2099,3,0,3,3,1,2,2,2,0,2,2,6,2,2,1,2,48,2,6,2,6,2,2,4,3
47300,1,2,2,5240,31,20,1,1,2,1,32,14,8,1,0,2,3,6,7,1,1,1,2,1,8,3,6,1,1,0,1,2,7,1,2099,1,0,4,2,1,2,2,2,7,1,1,3,2,2,1,1,52,2,3,2.898961068615139,6,1,2,2,3
21285,1,2,2,7850,22,7,5,2,8,0,32,12,6,1,0,1,1,3,0,3,1,2,3,1,0,4,1,0,0,0,1,1,7,1,2099,2,0,2,3,2,3,2,2,6,1,0,2,2,2,1,2,52,2,6,2,6,2,2,2,3
13007.5,1,2,2,9350,16,6,3,0,9,0,57,12,3,1,0,1,1,4,0,3,5,2,4,2,8,4,1,0,0,0,1,1,7,1,2099,1,0,4,1,2,2,4,3,0,4,2,6,4,3,1,2,52,2,6,2,6,2,2,2,2
21285,1,2,2,9130,35,29,1,0,6,1,60,12,12,1,1,1,1,6,0,3,5,2,3,2,8,4,3,0,1,0,1,1,7,1,2099,3,0,4,2,2,3,2,2,0,3,2,2,2,2,2,1,48,2,6,2.898961068615139,6,1,2,4,3
15372.5,1,1,2,4230,25,14,5,1,8,0,59,9,6,0,0,2,1,3,0,3,1,2,3,2,8,4,1,0,0,0,1,1,7,1,2099,3,0,5,3,1,2,2,2,7,1,2,1,2,2,1,2,52,2,6,4,6,2,2,2,2
66220,2,1,2,2310,61,85,1,1,1,1,47,20,16,4,3,2,1,1,3,3,1,1,5,1,0,2,2,0,0,0,1,3,7,1,2099,5,0,5,1,1,3,2,2,7,1,1,2,2,2,2,2,25,3,6,2.898961068615139,6,2,1,2,2
15372.5,2,1,2,800,60,85,1,1,3,1,61,16,10,3,0,2,1,6,7,1,1,2,4,1,0,0,2,0,0,0,1,2,7,1,2099,5,0,6,2,2,3,2,2,7,2,1,2,2,2,2,2,50,2,6,2.898961068615139,6,2,2,2,2
236.5,7,2,1,800,60,85,5,0,0,0,37,12,12,1,1,2,1,4,2,3,5,1,3,1,0,2,3,0,0,0,1,0,7,1,2099,7,0,5,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,3,2,5,2,2,3,3
66220,1,2,2,4700,38,39,5,0,0,0,26,14,13,1,1,2,1,6,7,2,5,1,3,1,2,2,2,0,0,0,1,0,7,1,94,3,0,4,2,1,1,4,3,0,4,0,4,2,2,3,1,52,2,6,2.898961068615139,2,2,2,4,2
66220,1,2,2,2340,38,32,5,0,2,0,33,16,16,3,3,2,1,4,7,2,5,1,2,1,0,0,2,0,0,0,1,2,7,1,94,6,0,6,2,1,3,2,2,7,1,1,1,2,2,2,2,52,3,6,2.898961068615139,6,2,1,2,2
31927.5,1,2,1,2025,56,74,5,2,1,0,34,16,16,3,3,2,1,5,7,2,1,1,3,1,0,0,1,0,0,0,1,1,7,1,94,3,0,4,1,1,3,1,3,2,3,1,1,1,3,2,2,52,3,6,4,5,2,2,2,2
26015,7,2,2,3255,64,87,1,1,3,1,50,14,11,2,0,2,1,3,7,1,1,1,3,1,0,0,2,0,0,0,1,1,7,1,94,3,0,5,1,2,3,11,2,7,1,1,1,1,1,1,2,0,2,3,4,6,1,2,3,1
66220,7,2,2,4800,38,36,1,1,3,0,58,16,8,2,0,2,1,3,7,2,1,1,3,1,0,0,2,0,0,0,1,0,7,1,94,4,0,6,2,1,3,1,2,8,1,1,1,1,1,2,2,0,3,6,3,6,1,1,3,1
8868.75,1,2,2,4050,21,11,5,0,6,1,24,13,11,1,0,2,2,4,5,2,5,1,3,1,0,0,6,1,1,0,1,1,5,3,16,1,0,5,3,2,2,1,1,5,2,1,1,1,1,1,1,52,2,6,2,6,1,1,3,2
31927.5,1,2,2,530,42,51,3,0,4,1,48,14,16,2,3,1,1,3,5,1,5,1,4,1,0,0,2,0,0,0,1,1,5,5,64,6,0,4,1,1,2,1,1,1,2,2,5,1,1,1,2,52,2,6,1,5,1,1,2,3
17737.5,5,2,2,7750,35,26,3,2,5,1,76,10,4,0,0,1,1,1,5,1,1,1,3,1,0,0,1,0,0,0,1,0,5,5,64,6,0,6,1,1,2,1,1,6,2,1,2,1,1,1,2,0,2,3,3,6,1,1,2,3
47300,1,2,1,3700,48,55,1,0,1,1,53,11,12,1,1,1,1,5,2,3,5,1,2,1,0,3,3,0,0,0,1,3,5,5,64,6,0,5,1,1,2,2,2,0,2,1,5,2,2,1,1,52,2,3,2.898961068615139,5,2,1,3,3
21285,2,2,2,4050,21,11,1,0,3,0,30,15,12,2,1,2,1,3,5,1,5,1,2,1,0,0,2,0,0,0,1,2,5,5,64,5,0,5,2,1,3,1,1,2,2,0,4,1,1,2,2,52,2,6,3,5,2,1,3,3
56760,1,2,1,1010,63,87,1,2,7,1,61,16,12,3,1,1,2,6,3,3,3,1,3,1,0,0,2,0,0,0,1,2,5,3,33,0,0,4,1,2,2,1,2,7,2,1,1,1,1,1,2,49,3,3,3,6,1,1,1,1
4257,2,1,2,4230,25,14,5,0,2,1,27,12,10,1,1,2,2,5,5,2,5,1,3,1,0,0,1,0,0,0,1,1,5,1,420,0,0,1,1,1,2,1,1,5,2,1,2,1,1,1,2,36,2,6,24,6,2,2,3,2
15372.5,1,2,2,4720,28,16,5,0,4,0,21,12,12,1,1,1,2,5,5,1,5,1,2,1,0,0,2,0,0,0,1,2,5,1,420,0,0,4,1,1,3,1,1,2,2,1,5,1,1,2,2,46,2,3,3,6,2,2,2,3
47300,1,2,2,1550,50,63,5,2,1,0,29,16,16,3,3,2,2,4,5,3,1,1,3,1,0,0,2,0,0,0,1,2,5,1,420,0,0,3,1,1,2,1,2,5,1,1,3,1,2,1,1,50,3,3,5,6,2,2,2,2
31927.5,7,2,2,725,49,63,1,0,8,1,59,8,8,0,0,2,2,6,3,3,5,2,5,1,0,0,2,0,0,0,1,1,5,1,420,7,0,5,1,1,2,2,2,0,2,1,1,2,2,3,2,0,4,3,2,6,2,2,3,1
